transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_95763960,CUST_57730,4911646513186361,2024-09-30 00:18:35.479901+00:00,Retail,online,Shopify Store,4265.78,BRL,Brazil,Unknown City,medium,Basic Debit,False,Chrome,web,21ad58b0af966f14a76b5af4ec5490e9,188.20.101.159,0,False,0,False,"{'num_transactions': 1318, 'total_amount': 34656502.32465072, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3115553.084088681}",False
TX_aed19262,CUST_23429,370382801696877,2024-09-30 00:18:36.255995+00:00,Gas,major,Mobil,482.33,USD,USA,New York,large,Premium Debit,False,iOS App,mobile,90de77031e2c4f767f179cb70a07c076,231.64.188.124,0,False,0,False,"{'num_transactions': 854, 'total_amount': 25092329.89641672, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2520808.9427486137}",False
TX_7dc82fcc,CUST_97343,5075761050921747,2024-09-30 00:18:36.298938+00:00,Gas,major,Shell,58383.65,JPY,Japan,Unknown City,medium,Gold Credit,False,Edge,web,74aa8c6edf72edefea39b4764aa3430b,103.77.71.165,0,False,0,False,"{'num_transactions': 1671, 'total_amount': 121245113.13755697, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3022956.3983119563}",False
TX_b1469be3,CUST_78062,5084189222519935,2024-09-30 00:18:36.523951+00:00,Grocery,physical,Safeway,204.31,USD,USA,Phoenix,medium,Basic Debit,False,Chrome,web,8cc5f9faa953dabb0cbfa2a5ccb9e25b,241.72.43.44,0,False,0,False,"{'num_transactions': 445, 'total_amount': 11518714.763714503, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1624326.298942992}",False
TX_5758dba3,CUST_81810,6979690929404103,2024-09-30 00:18:37.785210+00:00,Healthcare,medical,Lab Corp,627.26,EUR,France,Unknown City,medium,Platinum Credit,False,Edge,web,735dfea3ad9d121d759caec3069a79fa,6.214.4.132,0,False,0,False,"{'num_transactions': 1339, 'total_amount': 39292693.263592675, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3836942.1914361473}",False
TX_16fad81c,CUST_97398,379263375128698,2024-09-30 00:18:37.953762+00:00,Restaurant,casual,Olive Garden,25512.09,JPY,Japan,Unknown City,medium,Platinum Credit,False,Safari,web,96a033d6e4d06ccd68b9b0816ebe3887,211.96.91.85,0,False,0,False,"{'num_transactions': 43, 'total_amount': 5549513.771195645, 'unique_merchants': 36, 'unique_countries': 11, 'max_single_amount': 2244744.328323859}",False
TX_384a65e4,CUST_39645,5957067871017753,2024-09-30 00:18:38.251523+00:00,Education,supplies,Barnes & Noble,6299.82,MXN,Mexico,Unknown City,medium,Basic Credit,False,Edge,web,dd3c3d134972c3cc239f560db09f8ff9,207.143.91.34,0,False,0,False,"{'num_transactions': 125, 'total_amount': 2408854.9387920774, 'unique_merchants': 69, 'unique_countries': 10, 'max_single_amount': 821187.6949005282}",False
TX_423c8324,CUST_94670,6392932835574341,2024-09-30 00:18:38.273616+00:00,Restaurant,premium,Ruth's Chris,164808.4,RUB,Russia,Unknown City,medium,Premium Debit,False,Safari,web,2fb6e764a19ff512922650623a8cbb5d,38.68.128.114,1,False,0,False,"{'num_transactions': 812, 'total_amount': 45613807.8796452, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2044812.4104886567}",True
TX_4137edec,CUST_83031,379162886466953,2024-09-30 00:18:38.509529+00:00,Education,online,Coursera,36773.39,RUB,Russia,Unknown City,medium,Basic Credit,False,Edge,web,beaa73794b222f4c32e99e2fedd0a920,2.45.166.135,0,False,0,False,"{'num_transactions': 1281, 'total_amount': 50760290.936564535, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2616933.471849387}",False
TX_a91f2de9,CUST_94543,4239748839123451,2024-09-30 00:18:38.745143+00:00,Gas,local,Local Gas Station,16.59,BRL,Brazil,Unknown City,medium,Platinum Credit,False,iOS App,mobile,225dd08c92220b16715f7ff41ce30289,49.182.65.57,1,False,0,False,"{'num_transactions': 210, 'total_amount': 5597955.791564024, 'unique_merchants': 91, 'unique_countries': 11, 'max_single_amount': 886033.7297471556}",True
TX_740420e3,CUST_21513,4564784412444381,2024-09-30 00:18:39.300430+00:00,Restaurant,premium,Ruth's Chris,14235.55,JPY,Japan,Unknown City,medium,Basic Debit,False,Safari,web,9b9cf1560a096741fe2ccc192cbc2e42,195.174.221.83,1,False,0,False,"{'num_transactions': 1020, 'total_amount': 27389863.39318071, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1798892.602399113}",False
TX_fd372432,CUST_80196,4497016052548300,2024-09-30 00:18:39.331039+00:00,Entertainment,events,AMC Theaters,186824.24,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Chrome,web,54c8506c2728db5390117cef08ddd968,178.83.39.24,1,True,0,False,"{'num_transactions': 72, 'total_amount': 973277.0515388215, 'unique_merchants': 44, 'unique_countries': 11, 'max_single_amount': 559051.1186166211}",False
TX_9ba9d57e,CUST_59136,373992568856618,2024-09-30 00:18:39.517075+00:00,Restaurant,fast_food,KFC,473.17,BRL,Brazil,Unknown City,medium,Premium Debit,False,Firefox,web,348e37607b96d51adef608347667bbca,177.16.16.253,1,False,0,False,"{'num_transactions': 1109, 'total_amount': 32590614.339241754, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1955767.8632800956}",False
TX_46f63ea5,CUST_99677,373840662050044,2024-09-30 00:18:41.652574+00:00,Healthcare,pharmacy,DuaneReade,326.15,USD,USA,Philadelphia,medium,Basic Credit,False,Android App,mobile,30ed0626294c1040e7fad5edc0dabbbe,18.70.53.18,0,False,0,False,"{'num_transactions': 1591, 'total_amount': 49282677.003390044, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4914185.545340475}",False
TX_d99b7781,CUST_64792,372489667197342,2024-09-30 00:18:43.209295+00:00,Education,supplies,University Bookstore,588.49,SGD,Singapore,Unknown City,medium,Premium Debit,False,Firefox,web,e278c13b13ee1821ebee0976a771b690,202.127.173.56,0,False,0,False,"{'num_transactions': 20, 'total_amount': 2323208.7273567347, 'unique_merchants': 20, 'unique_countries': 6, 'max_single_amount': 1301223.7032636888}",False
TX_e7fd59ab,CUST_54279,376223748620378,2024-09-30 00:18:44.213222+00:00,Restaurant,fast_food,KFC,686.35,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Chrome,web,2d10d3d01f5ca5169d166753d90e60c5,209.231.82.85,1,False,0,False,"{'num_transactions': 2231, 'total_amount': 55930722.99890607, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5803556.339606682}",True
TX_05ddb349,CUST_36508,6305110682025305,2024-09-30 00:18:44.462862+00:00,Education,online,Skillshare,341.51,GBP,UK,Unknown City,medium,Premium Debit,False,Android App,mobile,c626396a6285c58cbe3e0bf298f1a52b,67.148.228.147,0,False,0,False,"{'num_transactions': 61, 'total_amount': 1694843.8644662462, 'unique_merchants': 41, 'unique_countries': 12, 'max_single_amount': 497194.668520141}",False
TX_10b7f19e,CUST_56170,376711785072305,2024-09-30 00:18:44.875964+00:00,Grocery,online,Instacart,487.2,CAD,Canada,Unknown City,medium,Gold Credit,False,Safari,web,c189abe510e1f6474d6a53d86e041441,225.26.102.255,0,False,0,False,"{'num_transactions': 249, 'total_amount': 3823476.148164764, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 695147.7958555513}",False
TX_8f0c11bf,CUST_73806,5148180044250613,2024-09-30 00:18:45.001104+00:00,Grocery,online,Walmart Grocery,1438.36,EUR,Germany,Unknown City,medium,Platinum Credit,False,Chrome,web,5afe3949b761c88ee2e30387910fe04d,13.196.248.136,0,False,0,False,"{'num_transactions': 449, 'total_amount': 26105003.908717293, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1961659.0831082226}",False
TX_241b3608,CUST_80456,373653914815449,2024-09-30 00:18:45.004682+00:00,Grocery,physical,Aldi,1094.79,AUD,Australia,Unknown City,medium,Platinum Credit,False,Android App,mobile,09e1a61f2f28f4b5529df5765e14e9c6,172.31.147.184,0,False,0,False,"{'num_transactions': 1019, 'total_amount': 40090114.33156983, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4463785.555478326}",False
TX_ec4bc6c9,CUST_23685,371664741649267,2024-09-30 00:18:45.327869+00:00,Travel,hotels,Marriott,676.86,GBP,UK,Unknown City,medium,Gold Credit,False,Chrome,web,f1a18851e10fd4eb09276fc88fddfea8,142.77.125.143,0,True,0,False,"{'num_transactions': 1658, 'total_amount': 52167380.93234919, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2662083.187033895}",False
TX_2ea35d37,CUST_87601,6345486302857273,2024-09-30 00:18:45.988878+00:00,Grocery,physical,Safeway,27025.95,MXN,Mexico,Unknown City,medium,Basic Debit,False,iOS App,mobile,2818fdc772e8939718b00777a4f8ee02,60.51.239.84,1,False,0,False,"{'num_transactions': 678, 'total_amount': 13701784.385830265, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1071980.3163515935}",True
TX_1ef982ca,CUST_31473,379028893982029,2024-09-30 00:18:47.142431+00:00,Education,supplies,University Bookstore,363.99,EUR,Germany,Unknown City,medium,Premium Debit,False,Edge,web,784a7d6a05dc04ddc80d685457853fec,226.127.106.153,0,False,0,False,"{'num_transactions': 42, 'total_amount': 335342.6317569111, 'unique_merchants': 35, 'unique_countries': 9, 'max_single_amount': 147075.3119982097}",False
TX_5042f16f,CUST_48046,371888847249629,2024-09-30 00:18:50.246790+00:00,Gas,local,Local Gas Station,990.2,EUR,France,Unknown City,medium,Platinum Credit,False,Firefox,web,10607f4eea10fa233326159d7e21547e,235.250.95.38,1,False,0,False,"{'num_transactions': 1210, 'total_amount': 56989507.67466509, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5781153.241951341}",False
TX_63e0fdad,CUST_46386,4892789660489031,2024-09-30 00:18:50.532884+00:00,Entertainment,streaming,Disney+,261.75,EUR,Germany,Unknown City,medium,Gold Credit,False,Firefox,web,08813dbcc39d819d7bd04b8aac40716d,236.170.85.63,0,True,0,False,"{'num_transactions': 914, 'total_amount': 23164479.382375706, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3939880.3963242597}",False
TX_8722945b,CUST_33079,6907952294061257,2024-09-30 00:18:50.752284+00:00,Restaurant,premium,Morton's,41631.92,JPY,Japan,Unknown City,medium,Gold Credit,False,Chrome,web,0a4ba3f1ce3a4ff17afc306dec248ddd,172.222.7.210,0,False,0,False,"{'num_transactions': 451, 'total_amount': 27190646.77247601, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1205203.6759565256}",False
TX_e08fe1e6,CUST_35532,4398044555855873,2024-09-30 00:18:50.872594+00:00,Entertainment,gaming,Steam,204.71,RUB,Russia,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,66f2b05f7fc39f2caee4cf717cfe83e6,241.237.203.100,1,True,0,False,"{'num_transactions': 476, 'total_amount': 16442550.966264466, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 2557490.675206318}",True
TX_27402bb0,CUST_60881,4077491003448934,2024-09-30 00:18:52.299693+00:00,Gas,major,Mobil,932.03,SGD,Singapore,Unknown City,medium,Platinum Credit,False,iOS App,mobile,48ac1263b039eccfd8b1e54407e43017,130.253.10.25,0,False,0,False,"{'num_transactions': 269, 'total_amount': 10773145.60391361, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 3419844.28627481}",False
TX_9a494602,CUST_57621,4103256360141762,2024-09-30 00:18:52.381425+00:00,Travel,booking,Booking.com,4239.3,MXN,Mexico,Unknown City,medium,Basic Debit,False,Edge,web,fde643d70408b5fbe89b197238ef72f3,14.179.19.251,0,True,0,False,"{'num_transactions': 1248, 'total_amount': 21471464.401233334, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 663820.7646716073}",False
TX_ad9a08b2,CUST_95280,374261518905993,2024-09-30 00:18:53.126899+00:00,Grocery,online,FreshDirect,220.59,SGD,Singapore,Unknown City,medium,Basic Debit,False,Safari,web,ec16341865f8234e1a5a31d3a522f4fb,115.128.59.39,0,False,0,False,"{'num_transactions': 478, 'total_amount': 8769338.135635274, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1015898.1350854366}",False
TX_85514eba,CUST_38839,5125760904851266,2024-09-30 00:18:54.355702+00:00,Travel,hotels,Sheraton,620.25,EUR,France,Unknown City,medium,Basic Debit,False,Edge,web,8303fb9a12b8b9658dc037589ee8ab59,163.227.196.52,0,True,0,False,"{'num_transactions': 1095, 'total_amount': 23123261.399898518, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2655318.7086080904}",False
TX_3f8ec2f4,CUST_42664,375754335793393,2024-09-30 00:18:54.780967+00:00,Restaurant,casual,Red Lobster,144.52,GBP,UK,Unknown City,medium,Premium Debit,False,Edge,web,5d2f50e0b1f7c6ba2eccb7c906896ec0,70.19.63.179,1,False,0,False,"{'num_transactions': 975, 'total_amount': 29025891.722465385, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4573443.959274687}",False
TX_fda77569,CUST_97240,375663606011098,2024-09-30 00:18:54.837731+00:00,Retail,physical,Target,437.09,EUR,Germany,Unknown City,medium,Gold Credit,False,Edge,web,27df1f40f6c1e73095a8544520a18cc0,44.203.192.213,1,False,0,False,"{'num_transactions': 1441, 'total_amount': 44106188.943908885, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3678925.7753115282}",False
TX_ca07addc,CUST_82423,376646699234064,2024-09-30 00:18:55.135101+00:00,Retail,online,AliExpress,7312.65,BRL,Brazil,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,5a32108acf16f04aafbd909f2f8aa56c,224.237.224.154,1,False,0,False,"{'num_transactions': 461, 'total_amount': 8154052.341242307, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1004799.7449956747}",True
TX_3961d729,CUST_43190,4258550513716261,2024-09-30 00:18:55.432375+00:00,Healthcare,medical,Local Hospital,32820.1,RUB,Russia,Unknown City,medium,Premium Debit,False,Safari,web,499e592130d5f8d0eae6d58acbbed166,112.116.41.160,0,False,0,False,"{'num_transactions': 842, 'total_amount': 37115546.123619854, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1306224.5902935714}",False
TX_8ea63055,CUST_32479,5145360238894730,2024-09-30 00:18:56.064951+00:00,Education,online,Skillshare,1197.5,EUR,Germany,Unknown City,medium,Basic Credit,False,iOS App,mobile,20112cc60f7d0bb922968fbbdecbf194,180.243.155.251,1,False,0,False,"{'num_transactions': 603, 'total_amount': 15311082.720452268, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1355298.0831560355}",True
TX_5924cb15,CUST_45006,4985387758890299,2024-09-30 00:18:57.601870+00:00,Education,online,Udemy,602.46,SGD,Singapore,Unknown City,medium,Gold Credit,False,Safari,web,fb43502e0364d123ca7d78942acab5d5,125.166.54.214,1,False,0,False,"{'num_transactions': 1323, 'total_amount': 43861075.40337327, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 5449191.636880113}",False
TX_064cef4a,CUST_24662,372619594851971,2024-09-30 00:18:58.374712+00:00,Education,supplies,Barnes & Noble,996.27,EUR,France,Unknown City,medium,Platinum Credit,False,Chrome,web,3c4cb2f7ed8a2d6ac3f4457244967603,149.19.47.181,0,False,0,False,"{'num_transactions': 1308, 'total_amount': 47542406.73668237, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4067277.2018938093}",False
TX_d9d17bf5,CUST_47706,5179708922781358,2024-09-30 00:18:58.649303+00:00,Healthcare,medical,Local Hospital,8644.82,MXN,Mexico,Unknown City,medium,Gold Credit,False,Chrome,web,1d7d4b25e9d83fbfed5507a15b9299ae,203.91.95.194,0,False,0,False,"{'num_transactions': 1076, 'total_amount': 32119698.684088625, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1828244.740103778}",False
TX_f660e9e5,CUST_66066,4015126873456576,2024-09-30 00:18:58.702041+00:00,Entertainment,gaming,Xbox Live,25257.19,JPY,Japan,Unknown City,medium,Premium Debit,False,Safari,web,5d72ee027b3686fda75fa0c5c99f3354,97.11.29.15,1,True,0,False,"{'num_transactions': 985, 'total_amount': 43283940.31297438, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1523662.0196094834}",False
TX_a2b01c42,CUST_54907,5038907276321826,2024-09-30 00:18:59.536366+00:00,Travel,booking,Airbnb,2273.66,EUR,France,Unknown City,medium,Gold Credit,False,Safari,web,31f85787b7ac918c0bdf81e58af80b9a,138.212.105.135,0,True,0,False,"{'num_transactions': 1160, 'total_amount': 39104374.71653792, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4780578.445145122}",False
TX_acf055b2,CUST_27551,4358239523223976,2024-09-30 00:18:59.915508+00:00,Healthcare,medical,Urgent Care,530644.42,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Chrome,web,24345c6f0f71e6a6c06b67b2ac28e6ad,254.79.52.70,0,False,0,False,"{'num_transactions': 129, 'total_amount': 43102143.33764944, 'unique_merchants': 67, 'unique_countries': 12, 'max_single_amount': 4032381.165335694}",False
TX_8dc0c5a6,CUST_36408,6125259144503785,2024-09-30 00:19:00.248448+00:00,Grocery,online,Walmart Grocery,2594.53,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Android App,mobile,d47db6b6a76a09428d224114d45ccce7,55.61.83.33,0,False,0,False,"{'num_transactions': 353, 'total_amount': 17578744.226064485, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 5584802.194544619}",False
TX_8e025740,CUST_51221,5548209468195271,2024-09-30 00:19:01.389616+00:00,Education,online,edX,2343.22,BRL,Brazil,Unknown City,medium,Gold Credit,False,iOS App,mobile,c10b825da4385a29ceb2090cea6854b3,1.94.153.207,0,False,0,False,"{'num_transactions': 330, 'total_amount': 15235690.20416084, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 4490845.79204176}",False
TX_404b3f36,CUST_81349,371368445283189,2024-09-30 00:19:02.088563+00:00,Healthcare,medical,Urgent Care,2330.16,BRL,Brazil,Unknown City,medium,Basic Credit,False,Android App,mobile,11e53bfa6cc0e3bb5c967131f6947db5,82.130.64.246,0,False,0,False,"{'num_transactions': 81, 'total_amount': 1502791.3481436407, 'unique_merchants': 61, 'unique_countries': 9, 'max_single_amount': 566510.1336065975}",False
TX_b0be2288,CUST_16220,371605793722643,2024-09-30 00:19:02.204994+00:00,Retail,physical,Best Buy,3.19,BRL,Brazil,Unknown City,medium,Basic Credit,False,Chrome,web,21070d829136f3fd7e56a8174ef06f8e,248.212.35.58,1,False,0,False,"{'num_transactions': 779, 'total_amount': 24929458.805863537, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2335962.4888931685}",True
TX_bb328475,CUST_41516,4292443484962783,2024-09-30 00:19:02.697550+00:00,Travel,hotels,Holiday Inn,782.4,EUR,France,Unknown City,medium,Platinum Credit,False,Android App,mobile,57835cb3fb61aa55943108bf31feb473,214.110.73.10,1,True,0,False,"{'num_transactions': 113, 'total_amount': 8004277.47611363, 'unique_merchants': 64, 'unique_countries': 12, 'max_single_amount': 1379046.1101503198}",False
TX_527156c4,CUST_61592,4764021649057167,2024-09-30 00:19:02.952262+00:00,Healthcare,pharmacy,Rite Aid,33805.15,MXN,Mexico,Unknown City,medium,Basic Credit,True,Chip Reader,pos,50e2f6e92663cbd01c109672837a86ba,71.95.163.230,1,False,0,False,"{'num_transactions': 1469, 'total_amount': 41725968.17773314, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1654830.2988631225}",True
TX_65c6f4c2,CUST_64792,372489667197342,2024-09-30 00:19:03.485021+00:00,Grocery,physical,Food Lion,82438.12,RUB,Russia,Unknown City,medium,Premium Debit,False,iOS App,mobile,265b340b914cb6ef08af13c08315838c,144.163.78.251,1,False,0,False,"{'num_transactions': 1588, 'total_amount': 54725275.11105572, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5122530.9549344005}",True
TX_6c23ace5,CUST_31512,6263102165320030,2024-09-30 00:19:04.056937+00:00,Grocery,online,Instacart,609.4,USD,USA,Chicago,large,Gold Credit,False,Safari,web,62d2bbfe01166009383844dbd1e4f661,70.127.129.135,0,False,0,False,"{'num_transactions': 380, 'total_amount': 11423629.901601544, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1446930.2722840316}",False
TX_af3232cf,CUST_99226,4359765323203387,2024-09-30 00:19:04.439769+00:00,Gas,local,Highway Gas Stop,11374.63,BRL,Brazil,Unknown City,medium,Basic Credit,False,Safari,web,3fdc92b6f3fd18d6a4bb4bf019923f4f,21.179.199.67,1,False,0,False,"{'num_transactions': 1803, 'total_amount': 44577833.540586, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2036520.0838113457}",True
TX_9dfaf189,CUST_30449,371025349617868,2024-09-30 00:19:04.568259+00:00,Grocery,online,Amazon Fresh,496.27,AUD,Australia,Unknown City,medium,Premium Debit,False,iOS App,mobile,9ab99b5cf0e777063aaeffc0d555ed77,137.148.250.231,0,False,0,False,"{'num_transactions': 516, 'total_amount': 15972157.486340387, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1995691.7187665408}",False
TX_19ab4d3c,CUST_86243,5469586507103993,2024-09-30 00:19:05.801393+00:00,Gas,local,Highway Gas Stop,213.71,EUR,Germany,Unknown City,medium,Basic Debit,False,Safari,web,f9ad70ec18e4476211dcf3367e66d6c7,177.236.96.212,1,False,0,False,"{'num_transactions': 297, 'total_amount': 8538470.924909692, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1700099.679008001}",False
TX_069d781b,CUST_56491,6595650112013537,2024-09-30 00:19:06.953414+00:00,Gas,major,Shell,243.1,GBP,UK,Unknown City,medium,Basic Debit,False,Firefox,web,89f9fe41d8c33958c5a550d990932dcb,179.4.223.62,0,False,0,False,"{'num_transactions': 430, 'total_amount': 14037904.878151849, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2022880.0810631695}",False
TX_1f67b30a,CUST_83087,4769768809809895,2024-09-30 00:19:07.909295+00:00,Retail,physical,IKEA,998.88,NGN,Nigeria,Unknown City,medium,Gold Credit,True,Chip Reader,pos,507afddbef48bc806accb6468f07b41b,10.164.63.236,1,False,0,False,"{'num_transactions': 1743, 'total_amount': 58623103.57516955, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3082854.663492785}",True
TX_63737f57,CUST_84417,370993654139953,2024-09-30 00:19:08.411102+00:00,Travel,airlines,JetBlue,15.12,BRL,Brazil,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,fda429c625d8f44d2a900ccc64f13933,105.252.179.237,0,True,0,False,"{'num_transactions': 537, 'total_amount': 23443433.5032585, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2341630.6813391694}",True
TX_2d9be076,CUST_41659,4975811256226294,2024-09-30 00:19:09.235333+00:00,Grocery,physical,Publix,1152.4,CAD,Canada,Unknown City,medium,Platinum Credit,False,Chrome,web,dd1781bf0c321de3ef123a15a337f8ea,47.118.131.52,0,False,0,False,"{'num_transactions': 1088, 'total_amount': 46883057.62013505, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2117193.470244225}",False
TX_015464ba,CUST_90986,5777082686842442,2024-09-30 00:19:09.662585+00:00,Education,online,Udemy,403.62,USD,USA,Philadelphia,medium,Basic Credit,False,Safari,web,58ae8e32df44d4ee3ef9d7569e8a4f29,40.156.163.62,0,False,0,False,"{'num_transactions': 736, 'total_amount': 23239031.668287948, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 3901215.6776229073}",False
TX_ec5f7d4f,CUST_97149,4802380934486414,2024-09-30 00:19:10.497868+00:00,Travel,booking,Expedia,2442.99,SGD,Singapore,Unknown City,medium,Premium Debit,False,iOS App,mobile,981761595cbe322d028b83bcb8337dfe,125.170.191.248,0,True,0,False,"{'num_transactions': 1497, 'total_amount': 36869282.49018908, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1657437.4875106136}",False
TX_d9d1aa2d,CUST_47919,6620550297834492,2024-09-30 00:19:10.603633+00:00,Entertainment,streaming,HBO Max,135.94,RUB,Russia,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,8696e383381e50e2d7f1005b9cb1390d,79.253.244.154,1,True,0,False,"{'num_transactions': 644, 'total_amount': 10159901.563224081, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1070851.1246607373}",True
TX_ed20fc36,CUST_70787,6600129933440792,2024-09-30 00:19:11.867595+00:00,Healthcare,medical,Local Hospital,357.93,EUR,France,Unknown City,medium,Basic Debit,False,iOS App,mobile,003617de5b1f53acfbe3405565581130,26.149.172.149,0,False,0,False,"{'num_transactions': 519, 'total_amount': 13517853.048403464, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2014148.8833796016}",False
TX_1419c3db,CUST_61047,373887837934578,2024-09-30 00:19:13.079838+00:00,Healthcare,pharmacy,Rite Aid,62264.42,RUB,Russia,Unknown City,medium,Platinum Credit,False,Android App,mobile,fa1987509b83fb06b06135d2195f4f9d,193.224.40.96,1,False,0,False,"{'num_transactions': 379, 'total_amount': 17000254.39150117, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 3001705.582201593}",False
TX_a8aceceb,CUST_93132,370208424325737,2024-09-30 00:19:13.451823+00:00,Retail,physical,Costco,229247.22,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Edge,web,7ad2938ba11be3733613f207241f4966,244.209.67.100,0,False,0,False,"{'num_transactions': 105, 'total_amount': 23386694.847391702, 'unique_merchants': 65, 'unique_countries': 10, 'max_single_amount': 1814049.0580980438}",False
TX_d2ab89f7,CUST_48167,373849381891877,2024-09-30 00:19:16.392909+00:00,Entertainment,streaming,Disney+,2021.24,MXN,Mexico,Unknown City,medium,Premium Debit,False,Chrome,web,2229f0a19a6c074c751581329e457a26,214.228.55.149,0,True,0,False,"{'num_transactions': 276, 'total_amount': 5280106.73385168, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 753211.9528594868}",False
TX_3d16e6f9,CUST_33409,372233944452470,2024-09-30 00:19:16.782841+00:00,Entertainment,gaming,Nintendo eShop,22570.83,JPY,Japan,Unknown City,medium,Basic Credit,False,iOS App,mobile,31b28e75155b5b074e0966aa71ab945d,104.9.242.206,0,True,0,False,"{'num_transactions': 263, 'total_amount': 12309986.615421215, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 964487.2397519634}",False
TX_57c50002,CUST_80596,5803833005392636,2024-09-30 00:19:18.193499+00:00,Grocery,physical,Safeway,100821.2,RUB,Russia,Unknown City,medium,Basic Debit,False,Edge,web,e8fb7866ef8b06ae66571d5056285e1d,206.109.201.33,1,False,0,False,"{'num_transactions': 684, 'total_amount': 23325617.400306202, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3145835.1755270557}",True
TX_a260acc6,CUST_92033,5042464534015836,2024-09-30 00:19:18.549183+00:00,Travel,booking,Hotels.com,288109.87,MXN,Mexico,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,992a6045bd07f9b04c1d2c331629fa23,167.214.86.237,1,True,0,False,"{'num_transactions': 1258, 'total_amount': 57125268.39489016, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5751582.854350654}",True
